# regions: k[3001,6500]xN[2,1e7] + k[16,6500]xN[1e7+1,3e7]; npoints=145762074292 degenerate=34539342 ambig=20
k,ff1,ff2,ff3,ff4,ff5,ff6,ff7,ff8,ff9,ff10,ff11,ff12,ff13,ff14,ff15,ff16,ff17,ff18,none
4004,16667027,5926871,1996634,658724,212667,68477,21558,6887,2208,712,216,69,20,6,1,0,0,0,0
4005,16661538,5924645,1996551,658459,212973,68742,21613,6951,2249,706,207,59,18,5,1,0,0,0,0
4006,16655617,5923671,1995419,658428,212728,68599,21587,6949,2230,713,220,64,22,7,1,0,0,0,0
4007,16651629,5920851,1995142,657975,212642,68553,21593,6900,2188,679,210,56,19,6,1,0,0,0,0
4008,16644776,5920122,1993680,658407,212871,68700,21669,6957,2253,708,206,59,19,8,1,0,0,0,0
4009,16639774,5917212,1993476,658288,212790,68707,21635,6977,2248,693,212,62,18,6,1,0,0,0,0
4010,16634689,5916364,1992858,657755,212653,68502,21607,6933,2235,704,211,62,21,8,2,0,0,0,0
4011,16629423,5913946,1992730,657231,212474,68547,21611,6929,2230,695,214,62,22,8,2,0,0,0,0
4012,16623792,5912425,1991785,657348,212624,68561,21662,6992,2250,712,222,69,21,7,2,0,0,0,0
4013,16617921,5910799,1991804,657034,212493,68454,21550,6925,2251,721,222,69,19,7,2,0,0,0,0
4014,16612483,5908280,1991133,657344,212559,68626,21572,6919,2212,700,209,64,20,7,2,0,0,0,0
4015,16607538,5906819,1990330,656748,212492,68612,21621,6954,2258,718,218,66,22,7,2,0,0,0,0
4016,16600433,5904748,1990590,657029,212503,68648,21687,6970,2274,722,204,68,22,8,1,0,0,0,0
4017,16595602,5902785,1989412,656978,212942,68795,21730,6987,2248,713,219,68,20,7,1,0,0,0,0
4018,16591307,5900980,1988870,656308,212344,68474,21617,6897,2225,698,211,61,20,7,1,0,0,0,0
4019,16583962,5900432,1988671,656481,212475,68423,21581,6924,2229,696,207,59,20,6,1,0,0,0,0
4020,16578427,5898807,1988102,655971,212214,68584,21717,6995,2286,718,213,61,18,6,1,0,0,0,0
4021,16573339,5896960,1986734,656163,212180,68492,21698,6977,2256,717,219,65,21,6,1,0,0,0,0
4022,16568313,5893788,1987699,655677,212251,68599,21668,6951,2258,704,216,60,15,5,1,0,0,0,0
4023,16562744,5892659,1986108,655653,212227,68422,21604,6981,2247,721,221,67,21,7,1,0,0,0,0
4024,16557356,5890944,1985809,655542,212284,68434,21591,6949,2277,712,221,67,20,6,1,0,0,0,0
4025,16552539,5888482,1984562,655157,212418,68593,21656,6998,2281,731,224,75,23,8,1,0,0,0,0
4026,16544986,5888134,1985033,655298,212186,68502,21549,6944,2227,703,217,68,20,7,2,0,0,0,0
4027,16539453,5887041,1983875,655060,212070,68503,21597,6942,2241,709,217,63,19,8,2,0,0,0,0
4028,16534513,5883631,1984309,654939,212091,68363,21540,6891,2238,721,214,62,18,8,2,0,0,0,0
4029,16529688,5881069,1983596,654881,212266,68551,21563,6965,2220,723,214,71,22,7,2,0,0,0,0
4030,16522238,5880430,1983083,655352,211921,68437,21583,6968,2249,719,212,66,22,8,2,0,0,0,0
4031,16516540,5879507,1982516,654903,211965,68485,21634,7014,2275,719,211,63,21,7,2,0,0,0,0
4032,16512907,5875348,1981344,654897,212264,68714,21626,6956,2244,707,207,65,20,7,2,0,0,0,0
4033,16505602,5874839,1982099,654818,212070,68363,21573,6974,2235,724,209,64,20,8,1,0,0,0,0
4034,16500612,5873008,1980754,654516,212104,68466,21625,6947,2237,726,220,68,20,7,1,0,0,0,0
4035,16495795,5872234,1979640,653780,211701,68490,21495,6902,2218,698,215,68,22,7,1,0,0,0,0
4036,16489546,5870173,1979728,653715,211600,68646,21680,6973,2231,712,209,62,20,6,1,0,0,0,0
4037,16483825,5867847,1979073,654015,211651,68560,21665,6997,2275,723,220,63,15,6,1,0,0,0,0
4038,16479205,5867131,1978290,653004,211456,68287,21647,6954,2262,731,219,67,18,6,1,0,0,0,0
4039,16471458,5864313,1979625,653402,211538,68519,21618,6966,2245,713,215,66,15,5,1,0,0,0,0
4040,16467435,5862969,1977468,653459,211591,68417,21666,6968,2230,719,224,69,18,7,1,0,0,0,0
4041,16462079,5860807,1977361,653196,211428,68237,21434,6891,2209,706,213,68,19,6,1,0,0,0,0
4042,16456106,5858930,1976674,653471,211571,68469,21566,6942,2236,732,217,66,17,8,1,0,0,0,0
4043,16451532,5856640,1975999,652654,211611,68384,21601,6964,2220,695,209,62,19,7,1,0,0,0,0
4044,16444445,5856143,1975322,652913,211580,68475,21614,6977,2215,691,207,68,18,8,2,0,0,0,0
4045,16438883,5853580,1975736,652418,211580,68448,21633,6992,2247,708,208,65,19,7,2,0,0,0,0
4046,16432996,5852215,1974539,652723,211397,68547,21680,7004,2262,701,202,60,17,6,2,0,0,0,0
4047,16428943,5850141,1974018,652323,211102,68187,21565,6943,2224,696,210,62,18,8,2,0,0,0,0
4048,16421850,5848186,1973721,652408,211620,68418,21587,6975,2250,701,214,69,18,7,2,0,0,0,0
4049,16416955,5846602,1973400,651972,211295,68318,21553,6970,2236,709,222,73,19,8,2,0,0,0,0
4050,16411317,5845076,1972156,651991,211079,68257,21608,6976,2242,712,220,64,18,7,2,0,0,0,0
4051,16406446,5843252,1971662,651618,211083,68278,21650,6956,2245,725,219,65,22,9,2,0,0,0,0
4052,16399236,5842434,1971412,651437,211153,68282,21437,6935,2237,723,222,67,21,8,2,0,0,0,0
4053,16395358,5839635,1970700,651509,210949,68186,21577,6961,2242,697,209,60,16,6,1,0,0,0,0
4054,16388756,5837464,1970720,651443,210954,68298,21549,7001,2264,713,220,65,18,8,1,0,0,0,0
4055,16383009,5836097,1970095,651697,211007,68271,21484,6920,2216,688,216,64,19,5,1,0,0,0,0
4056,16376520,5835248,1969549,651279,211057,68120,21483,6889,2195,691,208,62,19,7,1,0,0,0,0
4057,16372282,5832875,1968918,650472,210992,68213,21544,6915,2237,717,216,63,17,6,1,0,0,0,0
4058,16366301,5831559,1968126,650773,210778,68046,21469,6907,2199,706,214,65,17,7,1,0,0,0,0
4059,16361249,5828889,1967711,650903,210752,68131,21350,6914,2222,718,218,66,15,7,1,0,0,0,0
4060,16355878,5826677,1967482,650095,210830,68290,21526,6991,2250,693,202,57,17,6,1,0,0,0,0
4061,16349901,5825207,1967126,650357,210668,67971,21425,6952,2215,707,208,60,20,9,1,0,0,0,0
4062,16344949,5824582,1965325,649828,210506,67933,21456,6935,2259,722,220,65,19,8,1,0,0,0,0
4063,16339346,5822512,1964591,649758,210518,68050,21511,6956,2241,718,217,62,17,9,1,0,0,0,0
4064,16334148,5819722,1964735,649868,210642,67966,21437,6868,2194,712,217,69,21,8,1,0,0,0,0
4065,16327636,5818117,1964760,649496,210380,68135,21495,6919,2231,716,218,60,17,8,1,0,0,0,0
4066,16322292,5816729,1963898,649716,210393,67816,21418,6911,2194,716,215,67,20,8,1,0,0,0,0
4067,16316307,5815100,1963464,649002,210190,68012,21506,6963,2265,733,233,67,19,9,1,0,0,0,0
4068,16310677,5812913,1963150,649037,210580,68108,21528,6933,2222,705,217,67,19,8,2,0,0,0,0
4069,16304540,5810489,1962447,649481,210707,68193,21527,6928,2227,709,213,67,17,8,2,0,0,0,0
4070,16299891,5809250,1961996,648740,210491,67969,21456,6901,2223,700,211,69,18,8,2,0,0,0,0
4071,16293353,5806761,1961705,649106,210668,67936,21455,6970,2248,710,224,68,24,9,2,0,0,0,0
4072,16288490,5806237,1961558,648089,209886,67917,21481,6884,2163,674,201,60,20,9,2,0,0,0,0
4073,16282129,5803794,1960316,648510,210351,68248,21486,6926,2213,695,207,62,23,9,2,0,0,0,0
4074,16277722,5802791,1959848,647865,209925,67837,21276,6891,2220,711,221,63,20,10,2,0,0,0,0
4075,16273002,5799551,1959163,647559,210169,67812,21320,6905,2213,692,210,67,22,9,2,0,0,0,0
4076,16266000,5798300,1959118,648028,210031,67976,21465,6962,2226,702,216,64,21,10,2,0,0,0,0
4077,16259933,5797263,1958278,647564,210017,67932,21331,6870,2208,696,219,63,22,9,2,0,0,0,0
4078,16254131,5795644,1958049,647936,209811,67791,21377,6873,2208,693,219,65,18,8,2,0,0,0,0
4079,16248712,5793059,1957592,647462,210041,67779,21396,6883,2207,683,208,59,16,6,1,0,0,0,0
4080,16243491,5791437,1956720,647299,210098,67978,21448,6861,2184,686,219,66,21,7,1,0,0,0,0
4081,16237015,5790100,1956566,647390,209661,67690,21319,6890,2183,680,207,61,17,8,1,0,0,0,0
4082,16232131,5787622,1956276,647204,209744,67746,21403,6862,2212,689,213,64,19,8,1,0,0,0,0
4083,16226501,5785820,1955196,646806,209601,67855,21506,6949,2213,696,217,69,20,9,1,0,0,0,0
4084,16221524,5783403,1954813,646679,209859,67879,21484,6959,2240,702,217,70,21,7,1,0,0,0,0
4085,16215048,5782801,1953737,646440,209705,67902,21419,6879,2188,691,215,63,18,9,1,0,0,0,0
4086,16210453,5780699,1953139,646218,209672,67755,21418,6932,2230,692,211,62,18,8,1,0,0,0,0
4087,16203645,5778454,1952873,646549,209751,67822,21500,6937,2231,693,209,64,20,10,1,0,0,0,0
4088,16198828,5777382,1951900,646367,209488,67813,21267,6879,2215,699,210,69,19,8,1,0,0,0,0
4089,16194088,5774814,1951657,645595,209122,67741,21356,6834,2214,697,218,72,20,7,1,0,0,0,0
4090,16187759,5773277,1951610,645700,209363,67646,21318,6892,2197,702,219,63,15,6,1,0,0,0,0
4091,16181586,5771581,1950487,645674,209409,67774,21430,6941,2241,711,206,63,18,7,1,0,0,0,0
4092,16175914,5769986,1950413,645428,209444,67816,21344,6875,2201,675,196,60,17,8,1,0,0,0,0
4093,16171098,5767558,1949030,645030,209607,67836,21498,6947,2216,704,204,65,20,8,1,0,0,0,0
4094,16163839,5767522,1949008,645032,209519,67627,21331,6886,2204,694,215,68,19,9,1,0,0,0,0
4095,16159427,5763436,1948862,645102,209409,67771,21383,6910,2223,699,205,64,18,7,1,0,0,0,0
4096,16154421,5761456,1948425,645154,209177,67489,21324,6900,2212,696,206,65,21,9,1,0,0,0,0
4097,16147881,5761094,1947574,644360,209162,67730,21364,6896,2178,676,210,61,18,8,1,0,0,0,0
4098,16142292,5760183,1946190,644008,209362,67650,21395,6870,2203,681,202,61,19,8,1,0,0,0,0
4099,16137648,5757189,1945979,644149,209145,67497,21256,6856,2206,687,205,63,19,8,1,0,0,0,0
4100,16129230,5755222,1946527,644891,209538,67734,21357,6923,2235,713,218,66,17,8,1,0,0,0,0
4101,16125368,5753752,1945540,644193,209000,67554,21201,6852,2174,678,203,62,20,8,1,0,0,0,0
4102,16120033,5751178,1945101,643926,208962,67608,21321,6863,2218,705,212,64,21,9,1,0,0,0,0
4103,16113903,5750780,1944493,643590,208587,67495,21393,6889,2190,684,207,64,19,8,1,0,0,0,0
4104,16109391,5747240,1943262,643685,209126,67690,21317,6880,2185,672,210,64,17,9,2,0,0,0,0
4105,16103997,5746372,1942263,643537,208793,67443,21396,6948,2250,693,215,68,19,7,2,0,0,0,0
4106,16096108,5744507,1943204,643337,209132,67500,21344,6925,2222,675,215,66,20,8,2,0,0,0,0
4107,16091065,5742485,1942847,643280,208855,67533,21335,6942,2244,696,214,62,20,9,2,0,0,0,0
4108,16086486,5740986,1941265,642641,208791,67275,21220,6871,2227,692,211,68,21,10,2,0,0,0,0
4109,16079100,5739541,1941837,642955,208816,67486,21323,6837,2207,678,204,65,22,10,2,0,0,0,0
4110,16073254,5737553,1940959,642737,208635,67624,21456,6934,2206,686,204,64,21,8,2,0,0,0,0
4111,16069577,5734746,1939636,642814,208816,67508,21327,6907,2238,700,207,61,17,8,2,0,0,0,0
4112,16063312,5733317,1939257,642482,208736,67544,21280,6899,2220,690,211,66,20,8,2,0,0,0,0
4113,16057635,5732371,1939042,641822,208323,67419,21318,6894,2211,692,209,63,22,9,2,0,0,0,0
4114,16051502,5730022,1938900,642126,208360,67545,21277,6868,2182,677,199,58,20,8,2,0,0,0,0
4115,16045668,5728469,1938462,641702,208349,67421,21293,6927,2231,672,200,60,21,9,2,0,0,0,0
4116,16040538,5726553,1937170,641808,208539,67445,21310,6867,2204,709,215,62,20,8,2,0,0,0,0
4117,16036411,5724363,1936267,640912,208283,67348,21257,6883,2220,682,207,62,20,9,2,0,0,0,0
4118,16030195,5723142,1936189,640943,208155,67222,21258,6869,2209,680,202,57,21,9,2,0,0,0,0
4119,16023223,5720809,1935627,641251,208520,67480,21315,6906,2203,702,215,63,25,12,2,0,0,0,0
4120,16017640,5718864,1935395,641396,208350,67507,21337,6906,2224,711,209,61,23,10,2,0,0,0,0
4121,16012390,5716977,1934876,640600,208285,67328,21331,6821,2204,684,204,66,21,10,2,0,0,0,0
4122,16006602,5715294,1934365,640850,208260,67308,21307,6845,2191,704,215,67,22,9,2,0,0,0,0
4123,16000519,5714104,1933793,640482,208075,67373,21155,6800,2212,692,205,62,21,10,2,0,0,0,0
4124,15994227,5712410,1933231,640445,208203,67542,21348,6863,2176,700,201,57,20,9,2,0,0,0,0
4125,15990061,5709578,1932364,640271,208180,67424,21290,6862,2201,693,196,58,21,10,2,0,0,0,0
4126,15984819,5707862,1931917,640091,207750,67094,21202,6877,2213,695,202,61,21,8,2,0,0,0,0
4127,15978680,5706931,1930708,639988,207923,67369,21297,6885,2175,669,204,60,19,8,2,0,0,0,0
4128,15972328,5704552,1930901,639869,207868,67389,21260,6850,2190,680,205,60,18,7,2,0,0,0,0
4129,15968684,5702023,1929970,639161,207951,67398,21261,6839,2168,677,213,58,19,8,2,0,0,0,0
4130,15961838,5699483,1929888,639724,208097,67228,21240,6891,2193,692,206,59,18,8,2,0,0,0,0
4131,15955635,5698866,1929243,639043,208228,67369,21298,6905,2213,694,198,56,18,10,2,0,0,0,0
4132,15950000,5696779,1928305,639507,208001,67366,21290,6868,2175,690,206,60,18,8,2,0,0,0,0
4133,15945030,5695293,1927594,638841,207776,67271,21257,6882,2169,695,208,66,19,7,2,0,0,0,0
4134,15939011,5692763,1927466,639332,207886,67246,21289,6837,2174,697,202,57,17,7,2,0,0,0,0
4135,15933007,5691211,1927223,638770,207767,67140,21306,6853,2170,691,207,55,18,9,2,0,0,0,0
4136,15928712,5689731,1925901,638173,207663,67239,21180,6880,2177,703,209,61,19,9,2,0,0,0,0
4137,15920986,5688081,1926227,638439,207583,67187,21222,6861,2180,676,200,61,19,10,2,0,0,0,0
4138,15916261,5686251,1925432,638133,207514,67113,21234,6852,2211,678,194,58,16,9,2,0,0,0,0
4139,15909728,5684413,1925189,637947,207623,67149,21250,6897,2192,668,205,59,17,8,2,0,0,0,0
4140,15905159,5682280,1924445,637677,207270,67046,21263,6922,2205,691,199,57,19,8,2,0,0,0,0
4141,15898996,5681212,1923738,637503,207409,67059,21119,6858,2194,686,205,57,15,7,2,0,0,0,0
4142,15893840,5678377,1922679,637632,207547,67270,21203,6849,2157,681,199,56,16,7,1,0,0,0,0
4143,15887763,5677606,1922240,637326,207359,67074,21280,6891,2214,694,195,55,17,8,0,0,0,0,0
4144,15881569,5674628,1922042,637652,207347,67279,21236,6863,2185,684,208,55,17,7,0,0,0,0,0
4145,15876455,5672948,1921639,637627,207260,67025,21075,6861,2155,661,196,52,13,6,0,0,0,0,0
4146,15870795,5671231,1920413,637316,207450,67079,21159,6824,2209,685,196,50,14,6,0,0,0,0,0
4147,15865997,5668967,1919508,636809,207449,67221,21244,6875,2174,694,197,54,16,6,0,0,0,0,0
4148,15859735,5667529,1919768,636653,207197,67107,21208,6821,2170,679,197,56,15,7,0,0,0,0,0
4149,15853854,5665484,1918735,636444,207439,67195,21284,6840,2189,688,204,54,17,8,0,0,0,0,0
4150,15847712,5663611,1918934,636920,207162,67083,21214,6848,2183,678,202,52,14,7,0,0,0,0,0
4151,15843033,5662288,1917954,635977,206723,66756,21107,6828,2190,677,194,51,14,6,0,0,0,0,0
4152,15837129,5660383,1917510,635758,207001,66939,21115,6878,2160,684,195,50,15,7,0,0,0,0,0
4153,15831359,5658251,1916870,635742,207059,67114,21158,6840,2171,677,195,56,14,8,0,0,0,0,0
4154,15825917,5655338,1916354,635904,207156,67118,21201,6880,2189,672,198,62,18,8,0,0,0,0,0
4155,15820911,5653635,1915671,635742,207050,66973,21163,6871,2185,690,204,59,19,10,0,0,0,0,0
4156,15814046,5652504,1915212,635436,206965,67055,21082,6800,2149,667,193,56,17,9,0,0,0,0,0
4157,15808756,5651136,1914399,635184,206814,66973,21130,6847,2168,673,198,53,15,8,0,0,0,0,0
4158,15804464,5648203,1913456,635014,206765,66992,21087,6836,2147,651,193,57,17,7,0,0,0,0,0
4159,15797693,5646439,1913162,635220,206961,66885,21129,6885,2193,671,197,53,15,8,0,0,0,0,0
4160,15791790,5645204,1913277,634700,206565,66950,21085,6878,2201,689,195,55,13,6,0,0,0,0,0
4161,15783298,5643685,1913682,634886,206768,67093,21221,6866,2175,696,199,58,18,9,0,0,0,0,0
4162,15779560,5642057,1911712,634854,206721,67025,21039,6782,2120,657,191,54,20,8,0,0,0,0,0
4163,15773368,5640447,1911349,634586,206494,66967,21159,6816,2158,656,191,53,15,8,0,0,0,0,0
4164,15769146,5638175,1910018,634025,206537,66921,21124,6840,2181,682,197,56,15,6,0,0,0,0,0
4165,15762774,5636139,1909994,634387,206804,66807,21144,6832,2169,663,198,53,17,7,0,0,0,0,0
4166,15758335,5633907,1908978,633838,206279,66713,21019,6888,2152,664,191,49,14,6,0,0,0,0,0
4167,15751793,5631439,1909407,633970,206589,66945,21116,6805,2154,668,199,54,16,8,0,0,0,0,0
4168,15745799,5630247,1908320,633838,206510,66889,21125,6828,2165,658,190,54,17,8,0,0,0,0,0
4169,15740762,5628375,1908110,633143,205984,66791,21128,6855,2150,670,203,57,16,9,0,0,0,0,0
4170,15734810,5627727,1907228,632922,206112,66598,21026,6855,2159,664,193,55,16,6,0,0,0,0,0
4171,15728875,5624843,1906259,633428,206227,66740,21059,6822,2139,663,197,54,16,7,0,0,0,0,0
4172,15723291,5623124,1906572,632926,205866,66711,21130,6768,2131,661,188,53,16,6,0,0,0,0,0
4173,15717295,5620662,1905908,633052,206212,66727,21165,6875,2177,681,202,52,16,8,0,0,0,0,0
4174,15711742,5619588,1904639,632494,206140,66787,21113,6855,2171,687,203,53,17,9,0,0,0,0,0
4175,15704617,5618978,1904687,632512,205992,66648,21140,6866,2194,677,209,55,18,10,0,0,0,0,0
4176,15701118,5615671,1903463,631650,205972,66728,21137,6845,2175,666,190,54,17,9,0,0,0,0,0
4177,15694802,5613218,1903107,632428,206220,66780,21074,6900,2179,660,197,52,15,7,0,0,0,0,0
4178,15688197,5612770,1903172,631771,206060,66632,20989,6796,2130,649,182,49,16,7,0,0,0,0,0
4179,15683092,5609607,1902721,631818,205905,66563,21082,6802,2141,665,193,50,15,7,0,0,0,0,0
4180,15678464,5607686,1901649,631329,205830,66639,21112,6883,2185,687,210,52,16,7,0,0,0,0,0
4181,15671740,5606670,1901079,631169,205720,66746,21037,6820,2166,663,196,52,17,9,0,0,0,0,0
4182,15666918,5604861,1900194,630848,205622,66421,20988,6807,2148,659,201,56,18,10,0,0,0,0,0
4183,15660692,5603528,1899432,631092,205492,66441,21072,6907,2191,680,204,56,16,8,0,0,0,0,0
4184,15655145,5600619,1899005,630770,205536,66540,21173,6849,2166,673,200,51,14,7,0,0,0,0,0
4185,15649243,5599245,1899020,630850,205221,66405,20941,6785,2139,681,203,57,16,6,0,0,0,0,0
4186,15641976,5597754,1898771,630810,205624,66561,21059,6841,2141,666,199,53,14,7,0,0,0,0,0
4187,15636807,5595483,1898051,630491,205335,66617,21089,6820,2153,660,201,53,14,6,0,0,0,0,0
4188,15630756,5592984,1898088,630970,205441,66476,21105,6893,2180,674,193,54,20,9,0,0,0,0,0
4189,15625285,5591799,1896846,630121,205522,66492,21068,6883,2161,682,203,53,18,8,0,0,0,0,0
4190,15621479,5588506,1896163,630227,204943,66449,21067,6844,2162,680,196,51,15,9,0,0,0,0,0
4191,15614869,5587878,1895573,629998,205106,66520,21061,6796,2109,661,198,53,16,6,0,0,0,0,0
4192,15609035,5585224,1894606,630200,205076,66569,21111,6881,2159,667,207,54,13,6,0,0,0,0,0
4193,15603946,5584551,1893959,628950,205044,66324,21065,6826,2168,670,204,47,13,5,0,0,0,0,0
4194,15598022,5582636,1893291,629242,204969,66298,21105,6875,2167,675,193,46,14,5,0,0,0,0,0
4195,15591924,5579940,1893191,629137,205262,66384,21011,6774,2140,664,190,51,13,6,0,0,0,0,0
4196,15586806,5578015,1892793,629088,204783,66297,21029,6826,2141,679,195,51,14,7,0,0,0,0,0
4197,15582104,5575803,1891518,628758,204719,66343,21032,6805,2166,678,198,55,18,8,0,0,0,0,0
4198,15574307,5574714,1891826,628793,204920,66198,21012,6794,2130,667,191,48,13,6,0,0,0,0,0
4199,15569424,5573302,1890710,627942,204829,66420,21116,6838,2138,662,195,51,13,6,0,0,0,0,0
4200,15563413,5570940,1889985,628445,204965,66309,20989,6775,2137,658,196,45,13,5,0,0,0,0,0
4201,15557575,5568994,1889865,628298,204697,66270,20977,6775,2138,668,197,48,12,6,0,0,0,0,0
4202,15551682,5567074,1889703,627974,204647,66429,21037,6848,2194,681,202,47,14,6,0,0,0,0,0
4203,15546796,5563623,1888907,627950,204788,66419,21067,6848,2177,686,206,52,15,9,0,0,0,0,0
4204,15539689,5564074,1888623,627765,204201,66132,20980,6838,2161,664,193,49,15,8,0,0,0,0,0
4205,15535172,5561646,1887744,627167,204552,66201,20969,6747,2138,665,198,54,16,8,0,0,0,0,0
4206,15529179,5559808,1886389,627484,204301,66208,20962,6851,2133,653,196,50,13,6,0,0,0,0,0
4207,15523853,5557702,1885979,626954,204572,66225,21076,6819,2111,670,203,51,13,6,0,0,0,0,0
4208,15518216,5555160,1886141,627103,204537,66049,20950,6734,2125,666,197,49,14,7,0,0,0,0,0
4209,15512585,5553617,1884809,626672,204424,66119,20976,6768,2145,676,196,51,11,6,0,0,0,0,0
4210,15505804,5552459,1885014,626750,204108,66137,20942,6751,2132,677,206,46,14,7,0,0,0,0,0
4211,15498604,5550855,1884680,626728,204554,66282,21024,6798,2148,664,206,51,16,9,0,0,0,0,0
4212,15494404,5547785,1884115,626481,204128,66094,21004,6780,2132,652,198,50,15,10,0,0,0,0,0
4213,15489214,5546526,1883002,626284,204127,65984,20879,6730,2125,667,210,55,18,9,0,0,0,0,0
4214,15482547,5544397,1882704,626300,204169,66233,20981,6834,2170,675,205,52,15,8,0,0,0,0,0
4215,15476935,5542805,1882213,625854,203935,66013,20934,6780,2191,677,201,52,14,7,0,0,0,0,0
4216,15470198,5541131,1881948,626255,204160,65954,20998,6794,2164,691,214,53,16,7,0,0,0,0,0
4217,15465261,5538816,1880326,626102,204514,66109,20941,6787,2169,670,200,47,13,7,0,0,0,0,0
4218,15460013,5537462,1880126,624998,203958,66026,20946,6715,2153,679,196,51,13,8,0,0,0,0,0
4219,15455077,5534638,1879904,624983,203784,66067,20967,6771,2157,683,197,54,16,8,0,0,0,0,0
4220,15449135,5532994,1879042,625326,203799,65746,20816,6687,2133,684,202,51,13,7,0,0,0,0,0
4221,15443020,5531366,1878497,624712,203610,65963,20960,6779,2186,685,194,53,14,8,0,0,0,0,0
4222,15437920,5529681,1877641,624528,203557,65957,20882,6757,2134,680,193,50,14,6,0,0,0,0,0
4223,15431242,5528107,1877071,624668,203589,65911,20890,6761,2136,669,197,50,11,6,0,0,0,0,0
4224,15425514,5525177,1876808,624510,203833,66022,20980,6785,2152,675,197,50,13,5,0,0,0,0,0
4225,15419716,5523875,1876416,624181,203565,65977,20966,6803,2198,695,205,49,13,5,0,0,0,0,0
4226,15414465,5521678,1875637,624177,203461,65835,20913,6716,2163,685,197,40,11,5,0,0,0,0,0
4227,15407965,5520321,1875053,623949,203568,65822,20847,6739,2146,680,207,48,14,6,0,0,0,0,0
4228,15402398,5519011,1874208,623533,203601,65858,20829,6770,2148,666,200,54,15,8,0,0,0,0,0
4229,15397433,5515893,1873661,623556,203517,65843,20848,6793,2151,680,206,54,14,7,0,0,0,0,0
4230,15391160,5513743,1873506,623771,203337,65859,20843,6686,2125,680,197,52,13,7,0,0,0,0,0
4231,15385878,5512015,1872875,623260,203381,65755,20949,6720,2144,666,192,49,13,6,0,0,0,0,0
